gene,importance
ENSG00000249203.2,0.004949079
ENSG00000211959.2,0.004947375
ENSG00000170476.16,0.004945724
ENSG00000127152.18,0.0049432353
ENSG00000102362.15,0.004935681
ENSG00000151012.13,0.004932063
ENSG00000049540.18,0.004916278
ENSG00000142173.16,0.00491513
ENSG00000154319.16,0.0049128253
ENSG00000144810.16,0.004904254
ENSG00000233927.5,0.0049037156
ENSG00000103260.9,0.0049017826
ENSG00000026751.17,0.0048983474
ENSG00000084636.18,0.004895174
ENSG00000176170.14,0.0048898235
ENSG00000112414.15,0.004889072
ENSG00000108309.14,0.0048882337
ENSG00000111799.21,0.004874753
ENSG00000119508.18,0.0048718364
ENSG00000076382.17,0.004864543
ENSG00000121753.12,0.0048642755
ENSG00000119699.8,0.004862944
ENSG00000140022.13,0.00485957
ENSG00000196159.14,0.0048570824
ENSG00000176532.4,0.004855448
ENSG00000152270.9,0.004849704
ENSG00000169083.18,0.0048472765
ENSG00000133169.6,0.004845691
ENSG00000100362.13,0.0048433114
ENSG00000125347.14,0.004840862
ENSG00000107201.10,0.004832637
ENSG00000107554.17,0.0048283837
ENSG00000122122.10,0.0048197396
ENSG00000138160.7,0.0048195007
ENSG00000248905.10,0.004816268
ENSG00000011347.10,0.0048107374
ENSG00000133256.13,0.0048066126
ENSG00000131844.16,0.0048063737
ENSG00000077942.19,0.004801023
ENSG00000112996.11,0.0047894106
ENSG00000157502.13,0.004786537
ENSG00000105810.10,0.0047848695
ENSG00000172986.13,0.004784845
ENSG00000076555.15,0.0047751516
ENSG00000253729.8,0.0047742617
ENSG00000143851.15,0.004772429
ENSG00000227051.7,0.00477176
ENSG00000196569.13,0.004771076
ENSG00000103528.17,0.0047451365
ENSG00000183918.17,0.0047439868
ENSG00000135373.13,0.004740848
ENSG00000131781.13,0.0047402414
ENSG00000118849.10,0.004737845
ENSG00000188001.10,0.004732884
ENSG00000170465.10,0.004724507
ENSG00000162849.16,0.0047243675
ENSG00000243238.1,0.0047227354
ENSG00000189184.12,0.004715289
ENSG00000234745.12,0.0047131884
ENSG00000196611.5,0.0047128624
ENSG00000070193.5,0.004709763
ENSG00000265190.7,0.0047085257
ENSG00000138434.17,0.0047013997
ENSG00000112773.16,0.00470113
ENSG00000196557.13,0.004696335
ENSG00000196352.16,0.004696109
ENSG00000223572.10,0.0046952423
ENSG00000127863.16,0.004695109
ENSG00000122786.20,0.00469221
ENSG00000172183.15,0.0046882764
ENSG00000105122.13,0.004687366
ENSG00000180543.5,0.004686516
ENSG00000183044.12,0.004684514
ENSG00000143126.8,0.004681147
ENSG00000060138.13,0.0046807486
ENSG00000242125.3,0.0046803863
ENSG00000122952.17,0.004674588
ENSG00000139318.8,0.0046623074
ENSG00000117148.8,0.004661172
ENSG00000204389.10,0.0046591517
ENSG00000139910.20,0.004656666
ENSG00000251141.6,0.004654716
ENSG00000162415.7,0.004651816
ENSG00000178999.13,0.004620047
ENSG00000211651.3,0.0046150396
ENSG00000003436.16,0.0046122503
ENSG00000115085.14,0.004599777
ENSG00000156298.13,0.00459021
ENSG00000197892.13,0.004586268
ENSG00000184613.11,0.0045851995
ENSG00000147872.10,0.0045748553
ENSG00000141294.10,0.0045714863
ENSG00000116774.12,0.0045672017
ENSG00000175445.17,0.004564819
ENSG00000076770.14,0.0045630145
ENSG00000168209.5,0.0045602736
ENSG00000161888.11,0.0045588887
ENSG00000184368.16,0.0045537613
ENSG00000162366.8,0.0045499704
ENSG00000090889.12,0.0045473366
ENSG00000145794.17,0.004541236
ENSG00000071967.12,0.0045391163
ENSG00000152818.18,0.004531492
ENSG00000187608.10,0.004529426
ENSG00000078053.17,0.004526685
ENSG00000156970.13,0.004523332
ENSG00000168497.5,0.004516802
ENSG00000169429.11,0.004507742
ENSG00000154153.13,0.0045066746
ENSG00000167123.19,0.004504049
ENSG00000169692.13,0.004496833
ENSG00000211933.2,0.0044833776
ENSG00000130294.17,0.004479652
ENSG00000120756.13,0.004463313
ENSG00000105369.10,0.004461622
ENSG00000167526.14,0.0044609234
ENSG00000181449.4,0.0044572083
ENSG00000153721.19,0.0044548432
ENSG00000131459.13,0.004445557
ENSG00000120708.17,0.0044432655
ENSG00000013810.20,0.004441193
ENSG00000211976.2,0.00443934
ENSG00000225614.4,0.0044386466
ENSG00000165633.13,0.0044324338
ENSG00000144369.13,0.0044308044
ENSG00000172197.11,0.0044294954
ENSG00000089472.16,0.0044281594
ENSG00000168280.18,0.004425197
ENSG00000213401.10,0.0044228034
ENSG00000011465.18,0.004416096
ENSG00000164850.15,0.0044153845
ENSG00000100427.16,0.0044145775
ENSG00000082482.14,0.004414339
ENSG00000151835.16,0.0044124345
ENSG00000176194.18,0.004402157
ENSG00000064787.13,0.0043979674
ENSG00000165480.16,0.004390186
ENSG00000170743.17,0.0043784976
ENSG00000101412.13,0.0043697325
ENSG00000101057.16,0.004366285
ENSG00000178882.15,0.004362613
ENSG00000134323.12,0.0043604164
ENSG00000172478.18,0.0043603163
ENSG00000175756.13,0.0043592313
ENSG00000101938.15,0.0043589068
ENSG00000106565.18,0.0043488275
ENSG00000108344.15,0.004348741
ENSG00000105926.16,0.004345999
ENSG00000151224.13,0.00434066
ENSG00000109819.9,0.004335809
ENSG00000117479.15,0.0043315124
ENSG00000179388.9,0.00432856
ENSG00000167208.15,0.0043265033
ENSG00000138083.5,0.0043236422
ENSG00000166278.15,0.004319052
ENSG00000275993.3,0.004317784
ENSG00000065989.16,0.0043038353
ENSG00000164530.15,0.00430128
ENSG00000159423.17,0.0042975354
ENSG00000171848.16,0.004296964
ENSG00000070087.14,0.004294809
ENSG00000107099.16,0.0042916588
ENSG00000229453.2,0.004287798
ENSG00000172243.18,0.0042856783
ENSG00000123689.6,0.004274804
ENSG00000223648.4,0.0042730505
ENSG00000075891.22,0.004255049
ENSG00000011422.12,0.0042546084
ENSG00000135476.12,0.0042534745
ENSG00000143341.12,0.004253066
ENSG00000131016.17,0.0042474917
ENSG00000110318.15,0.0042398386
ENSG00000137285.10,0.0042394977
ENSG00000106018.14,0.0042389054
ENSG00000164199.18,0.0042305887
ENSG00000261324.2,0.0042193998
ENSG00000177238.14,0.0042019533
ENSG00000196177.13,0.0041974913
ENSG00000153563.16,0.004192769
ENSG00000087586.18,0.004190217
ENSG00000115353.11,0.004186217
ENSG00000171864.5,0.0041838973
ENSG00000189334.9,0.0041787173
ENSG00000261236.8,0.0041768057
ENSG00000128340.15,0.004168183
ENSG00000170959.14,0.00416806
ENSG00000095739.11,0.004166309
ENSG00000141744.4,0.00416387
ENSG00000130255.13,0.004162238
ENSG00000106799.13,0.004159756
ENSG00000137962.13,0.0041572596
ENSG00000156234.7,0.0041523306
ENSG00000227471.9,0.0041514756
ENSG00000114405.11,0.004151036
ENSG00000111206.13,0.004141536
ENSG00000180777.14,0.0041415114
ENSG00000167895.15,0.004140777
ENSG00000198466.12,0.0041399733
ENSG00000137812.20,0.004139488
ENSG00000197635.11,0.0041268757
ENSG00000132274.16,0.0041268123
ENSG00000107438.9,0.004124215
ENSG00000039068.19,0.004122579
ENSG00000134321.12,0.004117785
ENSG00000104763.20,0.0041129687
ENSG00000171564.12,0.0041112853
ENSG00000116741.8,0.004107035
ENSG00000143845.15,0.00410534
ENSG00000078596.11,0.0041047605
ENSG00000169248.13,0.0041021653
ENSG00000175063.17,0.0040981406
ENSG00000276168.1,0.0040952405
ENSG00000071282.12,0.004089569
ENSG00000117399.14,0.0040811845
ENSG00000254838.5,0.0040778536
ENSG00000172260.15,0.004076206
ENSG00000221866.9,0.0040734713
ENSG00000172716.16,0.0040701437
ENSG00000100644.17,0.0040627685
ENSG00000126947.13,0.004061481
ENSG00000131981.16,0.0040602875
ENSG00000070404.10,0.004052199
ENSG00000203747.12,0.004048272
ENSG00000205002.4,0.004046462
ENSG00000182481.10,0.0040451903
ENSG00000170035.16,0.004042427
ENSG00000188404.10,0.004037274
ENSG00000158373.8,0.004036965
ENSG00000149150.9,0.0040327944
ENSG00000197956.10,0.0040172357
ENSG00000146674.15,0.0040147672
ENSG00000144278.15,0.0040127225
ENSG00000074800.16,0.004005522
ENSG00000121653.11,0.004001349
ENSG00000166289.6,0.0039843856
ENSG00000145824.13,0.0039822636
ENSG00000151552.12,0.003979832
ENSG00000160932.11,0.0039714156
ENSG00000066279.18,0.0039690877
ENSG00000174348.14,0.00396178
ENSG00000138778.13,0.003959917
ENSG00000143819.12,0.0039529465
ENSG00000089685.15,0.003949699
ENSG00000163565.19,0.003949351
ENSG00000144485.11,0.003934584
ENSG00000229807.12,0.0039334223
ENSG00000165821.12,0.0039306507
ENSG00000048740.18,0.0039294595
ENSG00000060656.20,0.003926967
ENSG00000124256.15,0.003925802
ENSG00000072571.20,0.0039134296
ENSG00000147475.17,0.003908248
ENSG00000051523.11,0.0039075273
ENSG00000169583.13,0.0039017287
ENSG00000266714.9,0.0038877437
ENSG00000154734.16,0.0038808945
ENSG00000115919.15,0.0038806768
ENSG00000148773.14,0.0038717082
ENSG00000144040.13,0.0038679065
ENSG00000154839.10,0.0038662956
ENSG00000177469.13,0.0038612415
ENSG00000121152.10,0.0038603684
ENSG00000116132.12,0.0038583498
ENSG00000272622.2,0.0038518272
ENSG00000187889.13,0.0038489609
ENSG00000165092.13,0.0038475243
ENSG00000141574.8,0.0038463413
ENSG00000162105.19,0.0038435245
ENSG00000162670.11,0.0038370893
ENSG00000182022.18,0.0038262364
ENSG00000154127.10,0.0038256522
ENSG00000114757.19,0.0038254426
ENSG00000111665.12,0.003824663
ENSG00000211937.3,0.0038181655
ENSG00000130707.18,0.0038158211
ENSG00000153234.15,0.003812639
ENSG00000230873.9,0.003812086
ENSG00000144815.16,0.0038062166
ENSG00000113924.12,0.0038037966
ENSG00000115232.14,0.0037994771
ENSG00000198929.13,0.0037979134
ENSG00000203709.12,0.003796094
ENSG00000198886.2,0.003795336
ENSG00000160307.10,0.0037933835
ENSG00000112742.10,0.0037873397
ENSG00000112559.15,0.0037828758
ENSG00000211967.3,0.003779712
ENSG00000115594.12,0.0037745386
ENSG00000169515.8,0.0037721633
ENSG00000114251.15,0.0037717593
ENSG00000110324.11,0.003768007
ENSG00000143556.9,0.0037637344
ENSG00000185156.6,0.0037603173
ENSG00000181085.15,0.0037578214
ENSG00000186868.16,0.0037547967
ENSG00000147689.16,0.003742552
ENSG00000211648.2,0.0037406033
ENSG00000168675.19,0.0037367316
ENSG00000145386.11,0.0037314564
ENSG00000170832.13,0.0037304538
ENSG00000107518.18,0.0037276186
ENSG00000174498.14,0.0037236349
ENSG00000140511.12,0.003721924
ENSG00000205336.14,0.0037213555
ENSG00000149582.16,0.0037200656
ENSG00000095627.9,0.0037194008
ENSG00000168394.11,0.0037087423
ENSG00000138131.4,0.0037084082
ENSG00000166265.13,0.0037022454
ENSG00000006210.7,0.0036990177
ENSG00000125144.14,0.0036952544
ENSG00000173457.11,0.0036942493
ENSG00000148926.10,0.0036775551
ENSG00000079819.19,0.0036747744
ENSG00000115935.18,0.0036725993
ENSG00000131831.18,0.0036713122
ENSG00000163362.11,0.0036620486
ENSG00000167779.9,0.0036561778
ENSG00000165304.8,0.0036511219
ENSG00000165424.7,0.0036507277
ENSG00000185070.11,0.0036466394
ENSG00000136770.11,0.003643567
ENSG00000002933.9,0.0036426284
ENSG00000135451.13,0.0036365907
ENSG00000140403.12,0.0036303236
ENSG00000113448.19,0.0036252677
ENSG00000163406.11,0.0036213247
ENSG00000260284.1,0.0036017885
ENSG00000138166.6,0.0035966318
ENSG00000024422.12,0.0035946143
ENSG00000163220.11,0.0035936162
ENSG00000183160.9,0.0035908916
ENSG00000156414.19,0.0035853256
ENSG00000198826.11,0.0035809
ENSG00000184343.11,0.0035787472
ENSG00000134020.8,0.0035747462
ENSG00000135905.20,0.00356185
ENSG00000259527.2,0.0035462761
ENSG00000115355.17,0.0035389496
ENSG00000183018.9,0.0035299808
ENSG00000010030.14,0.0035260362
ENSG00000232216.1,0.0035104563
ENSG00000166006.14,0.0035085736
ENSG00000109861.17,0.0035017745
ENSG00000237550.5,0.003500954
ENSG00000198467.16,0.003500746
ENSG00000134460.18,0.0034978976
ENSG00000187240.16,0.0034978362
ENSG00000093009.11,0.0034962813
ENSG00000133317.16,0.0034957433
ENSG00000154122.14,0.0034918447
ENSG00000169607.13,0.003490582
ENSG00000253768.1,0.0034855083
ENSG00000156853.13,0.0034760984
ENSG00000091986.16,0.0034717
ENSG00000162078.11,0.0034592564
ENSG00000182054.10,0.0034528107
ENSG00000171551.12,0.003450719
ENSG00000129295.9,0.0034376848
ENSG00000205730.6,0.0034333048
ENSG00000090339.9,0.0034313058
ENSG00000121966.7,0.0034308613
ENSG00000248429.5,0.0034258247
ENSG00000159208.16,0.0034250992
ENSG00000007516.14,0.0034226966
ENSG00000248485.2,0.0034197036
ENSG00000138061.12,0.0034183445
ENSG00000134744.14,0.0034144954
ENSG00000154930.15,0.003401646
ENSG00000147256.12,0.0033996368
ENSG00000174827.14,0.0033868854
ENSG00000100368.14,0.003385349
ENSG00000136943.11,0.0033818826
ENSG00000067141.17,0.0033802437
ENSG00000117091.10,0.0033788814
ENSG00000250305.9,0.0033767873
ENSG00000117480.16,0.0033719325
ENSG00000155629.15,0.0033703393
ENSG00000165078.13,0.0033668764
ENSG00000114115.10,0.0033630894
ENSG00000196730.13,0.0033595038
ENSG00000211673.2,0.0033551191
ENSG00000198712.1,0.0033520604
ENSG00000064655.19,0.0033479074
ENSG00000112796.10,0.0033418224
ENSG00000213853.10,0.0033370054
ENSG00000211662.2,0.0033349805
ENSG00000163293.12,0.003324217
ENSG00000131386.19,0.0033096434
ENSG00000211598.2,0.0033081553
ENSG00000105419.18,0.0033027674
ENSG00000170190.16,0.0033004105
ENSG00000147168.13,0.003299192
ENSG00000103316.12,0.0032957757
ENSG00000154864.13,0.00329362
ENSG00000168078.10,0.0032885391
ENSG00000124939.6,0.0032851526
ENSG00000173267.14,0.0032837258
ENSG00000170442.12,0.003275168
ENSG00000164742.16,0.0032692929
ENSG00000168477.19,0.0032521968
ENSG00000181577.16,0.0032514855
ENSG00000211956.2,0.0032464492
ENSG00000137673.9,0.0032390347
ENSG00000162924.15,0.0032370023
ENSG00000235584.3,0.0032308327
ENSG00000122679.8,0.0032269496
ENSG00000173762.8,0.0032236953
ENSG00000235162.9,0.0032069387
ENSG00000118193.12,0.0031977887
ENSG00000166159.11,0.0031864203
ENSG00000171954.13,0.0031652616
ENSG00000168743.13,0.0031599875
ENSG00000287952.1,0.0031550461
ENSG00000117724.13,0.0031514943
ENSG00000024526.17,0.0031465588
ENSG00000262406.3,0.003142522
ENSG00000163762.7,0.0031415094
ENSG00000099864.18,0.0031318932
ENSG00000169047.5,0.0031130032
ENSG00000179271.3,0.0031065887
ENSG00000197168.13,0.0031029508
ENSG00000136826.15,0.0030973135
ENSG00000140398.14,0.0030933202
ENSG00000211952.3,0.0030833017
ENSG00000211899.10,0.0030698853
ENSG00000145649.8,0.0030619574
ENSG00000135547.9,0.0030588168
ENSG00000165905.18,0.0030578168
ENSG00000182575.8,0.003053815
ENSG00000171951.5,0.0030522223
ENSG00000126353.3,0.003049831
ENSG00000134107.5,0.003047764
ENSG00000136492.9,0.003044566
ENSG00000102879.16,0.0030441906
ENSG00000179241.13,0.0030410248
ENSG00000107807.13,0.0030394087
ENSG00000240065.8,0.0030386392
ENSG00000018408.15,0.0030382066
ENSG00000147138.3,0.0030345176
ENSG00000106789.13,0.0030244633
ENSG00000145362.20,0.0030234663
ENSG00000082175.15,0.0030195056
ENSG00000162599.17,0.003017407
ENSG00000123473.16,0.0030050357
ENSG00000073150.14,0.002997748
ENSG00000162894.12,0.0029918384
ENSG00000113739.10,0.0029848083
ENSG00000211951.2,0.0029775966
ENSG00000125398.8,0.0029739756
ENSG00000203727.4,0.0029653483
ENSG00000079215.14,0.0029642994
ENSG00000187193.9,0.0029525687
ENSG00000115902.11,0.0029439572
ENSG00000179456.10,0.0029405167
ENSG00000197106.7,0.002937412
ENSG00000112562.19,0.0029345474
ENSG00000080986.13,0.0029155123
ENSG00000123243.15,0.0029038861
ENSG00000117632.23,0.0029004242
ENSG00000157766.19,0.0028972651
ENSG00000124731.13,0.0028864506
ENSG00000059804.16,0.002883822
ENSG00000224078.15,0.002883646
ENSG00000144115.17,0.0028692984
ENSG00000198125.13,0.0028578
ENSG00000150995.20,0.0028526504
ENSG00000165929.13,0.002819187
ENSG00000167258.15,0.002805501
ENSG00000152082.15,0.0027972963
ENSG00000133424.22,0.0027968246
ENSG00000169129.15,0.0027913416
ENSG00000012124.17,0.0027848834
ENSG00000168405.17,0.002770809
ENSG00000138771.16,0.002762082
ENSG00000198727.2,0.0027589053
ENSG00000180447.7,0.0027583418
ENSG00000127564.17,0.002735818
ENSG00000129988.6,0.002713427
ENSG00000198851.10,0.0026956717
ENSG00000105639.20,0.0026954992
ENSG00000233041.8,0.002684489
ENSG00000184330.12,0.002684478
ENSG00000103269.14,0.0026764192
ENSG00000182326.15,0.002673388
ENSG00000137941.17,0.002662824
ENSG00000171223.6,0.002658724
ENSG00000169116.11,0.0026513517
ENSG00000171385.10,0.0026343982
ENSG00000168389.18,0.0026300908
ENSG00000168140.5,0.0026189866
ENSG00000113494.17,0.0026117128
ENSG00000177189.14,0.0025830436
ENSG00000131969.15,0.0025679164
ENSG00000225449.3,0.0025439938
ENSG00000073605.18,0.002539287
ENSG00000175591.12,0.0025298838
ENSG00000138074.15,0.0025253235
ENSG00000126787.13,0.002520381
ENSG00000071539.14,0.0025178043
ENSG00000165966.16,0.0025164308
ENSG00000154451.14,0.002513128
ENSG00000172137.19,0.0025107951
ENSG00000111912.20,0.0025040973
ENSG00000163697.17,0.0024945312
ENSG00000123485.12,0.0024896362
ENSG00000162636.16,0.002479303
ENSG00000211640.4,0.0024628483
ENSG00000185633.10,0.0024565859
ENSG00000058063.16,0.0024524494
ENSG00000058335.16,0.0024476687
ENSG00000169245.6,0.002436261
ENSG00000023445.16,0.002434274
ENSG00000161031.13,0.0024323757
ENSG00000211772.11,0.0024300928
ENSG00000117643.14,0.0024265219
ENSG00000211955.2,0.0024229414
ENSG00000123358.20,0.0023954266
ENSG00000182580.3,0.0023687412
ENSG00000186260.17,0.0023646252
ENSG00000062038.14,0.002352853
ENSG00000176014.13,0.0023479178
ENSG00000102316.17,0.0023292329
ENSG00000253361.3,0.002300459
ENSG00000211966.2,0.0022357795
ENSG00000211653.2,0.0022160874
ENSG00000211938.2,0.0021952654
ENSG00000271503.6,0.002189612
ENSG00000107242.20,0.0021816192
ENSG00000135048.14,0.0021735346
ENSG00000171401.15,0.002171632
ENSG00000153064.12,0.0021331743
ENSG00000233508.3,0.0021178012
ENSG00000166780.11,0.0020441194
ENSG00000204267.16,0.002027264
ENSG00000137502.10,0.0020222482
ENSG00000184113.9,0.0020016246
ENSG00000183421.12,0.0019897856
ENSG00000119888.11,0.001981004
ENSG00000079689.14,0.0019789564
ENSG00000129195.16,0.001823502
ENSG00000172349.17,0.0017852985
ENSG00000159873.10,0.0017849908
ENSG00000156738.18,0.0016471064
ENSG00000142583.18,0.0016428375
ENSG00000164611.13,0.0016288091
ENSG00000250612.2,0.0016038689
